Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos,Cluster
12490,-0.9933486332401318,1.1336423031057203,1.7485489100310068,-0.0615900623610277,2,0,0.0308904252941442,1.2911220633844465,0.3098448499808027,2
12491,-0.696272375938163,-0.4792713456165139,-0.4446911183500531,-0.1005449079299895,1,0,-0.1651378204583191,-0.5112820152892367,0.038866897322405,0
12492,-0.4712146052548535,-0.5330351339072551,-0.5421958136618785,-0.146448455681523,4,0,-0.4978932013879748,-0.4727749868434729,0.1019963938969716,1
12493,0.4470210991330497,-0.5176740515384719,-0.4667741838839347,-0.079382951283067,3,0,-0.4162394131140315,-0.462326771071516,-0.0413916956381656,1
12494,-0.903325524966808,-0.1259664511345007,-0.1184887374118146,-0.1185483635848341,4,0,-0.4260751980080627,0.0590030399148718,0.0606738539531484,1
12497,-0.3091730103628705,-0.571437839829213,-0.1832644110557576,0.4926215783822568,0,0,0.4009194516905539,-0.5112820152892367,0.038866897322405,0
12498,-0.8493116600028137,-0.5099935103540804,-0.4816280864508359,-0.1040192590212753,3,0,-0.432320707284026,-0.242508125466456,-0.4017685150101407,1
12500,-0.8313070383481489,-0.271896733637941,1.352917885303867,0.5426311774234917,4,0,0.0014291471753822,2.4143732472257344,0.8246220414079933,1
12501,1.986416250606888,0.4654352200636518,0.3469516736134311,-0.1351831354764448,4,0,1.5489761045230015,-0.5112820152892367,0.038866897322405,1
12502,-0.1831406587802171,0.4193519729573022,0.8268256870330789,-0.0571681609721185,3,0,0.0219854889469147,0.4460982122894347,0.547455795565081,1
12504,-0.8763185924848108,-0.609840545751171,-0.4428862999622638,0.2840552295387069,2,0,-0.1612299160827878,-0.5112820152892367,0.038866897322405,0
12506,1.0501759245643196,-0.4946324279852971,-0.618200918973409,-0.2456253868327719,3,0,-0.5408319698758328,-0.5112820152892367,0.038866897322405,1
12507,0.1679494634857458,-0.5253545927228634,-0.1339607284676846,0.3040590691552008,0,0,-0.0559252763963826,0.7014863235553398,2.027113141788309,0
12508,-0.8043001058661517,-0.1413275335032839,-0.4576116401234594,-0.2185675616673038,3,0,-0.1931141331521909,-0.5112820152892367,0.038866897322405,1
12509,1.5182960875856035,-0.6252016281199542,-0.5761709017235223,-0.0011574100459354,0,0,-0.4498259775689401,-0.5112820152892367,0.038866897322405,0
12510,0.2399679501044049,-0.4331880985101644,-0.2517634497572495,-0.0026313771755718,1,0,-0.1834621446739952,0.8899234023541686,-2.2583083505151085,0
12512,-0.4442076727728563,-0.4101464749569896,-0.5862927188188773,-0.2365710173221483,1,0,-0.4717423618339059,-0.5112820152892367,0.038866897322405,0
12513,-0.0301013747155666,-0.4101464749569896,-0.3784864241196138,-0.1064407764485351,4,0,-0.0217873226939676,-0.5112820152892367,0.038866897322405,1
12514,1.3652568035209531,-0.2795772748223326,-0.1513314873616672,-0.0692757481084174,3,0,0.4700625926691319,-0.5112820152892367,0.038866897322405,1
12515,2.1394555346715385,-0.5560767574604298,-0.5167355126242706,-0.0836995693055736,1,0,-0.3211327978596635,-0.5112820152892367,0.038866897322405,0
12516,-0.3451822536722,-0.4869518868009055,-0.0680724955435975,0.2409943326800437,4,0,0.0154073616912259,-0.0399678013500035,0.811552566805547,1
12517,-0.786295484211487,1.4869471975877335,0.4940320104484759,-0.1922467200666539,3,0,0.0022168461003916,0.4050467059433794,-0.6405953295680742,1
12518,-1.0383601873767938,0.2426995257162956,0.2557218126416181,-0.1164426962567821,4,0,-0.225332395746297,-0.0918840368598041,0.0332257956150708,1
12519,-0.4712146052548535,-0.5407156750916466,-0.512710520384105,-0.1017030249604181,4,0,-0.3124176357728622,-0.5112820152892367,0.038866897322405,1
12520,-0.3271776320175353,0.4577546788792602,0.5056125163777977,-0.1112838113030547,4,0,0.008485552982237,1.3550529542470873,-1.0941713807957707,1
12521,0.2399679501044049,-0.3871048514038148,-0.3847217007963324,-0.1240230986377693,2,0,-0.0352883293173785,-0.5112820152892367,0.038866897322405,0
12522,-0.6872700651108307,-0.5944794633823878,-0.577051059731814,-0.1143370289287301,0,0,-0.4517317501137197,-0.5112820152892367,0.038866897322405,0
12523,-0.8673162816574784,0.1121303255816385,0.1859420945909826,-0.1039139756548727,2,0,-0.4173172095719406,-0.0146353662740727,0.1958311575974037,0
12524,-0.9573393899308024,0.3732687258509527,1.2964987680307838,0.0261109818523378,3,0,-0.0160225901728806,1.5986745854696216,0.2085776782624356,2
12526,-1.0383601873767938,-0.1490080746876755,-0.0746984041453443,-0.097807540403522,0,0,-0.2010191634643386,0.1729577301586252,-0.6972000325369474,0
12527,-0.3091730103628705,-0.5407156750916466,-0.4910180867752517,-0.0745399164285474,1,0,-0.5014995368870382,-0.2791471718329987,-0.1146594383069221,0
12528,-0.9573393899308024,-0.0107583333686268,0.1590972753380844,-0.0779089841534306,0,0,-0.325900798084056,-0.0296006422171009,-0.076690950098652,0
12530,-0.507223848564183,-0.195091321794025,0.0873001164594543,-0.0245303173873126,1,0,-0.2179534157583074,-0.3551118495513019,0.1676317017449678,0
12531,-0.9123278357941405,-0.5407156750916466,-0.5926268896538308,-0.2017222230428878,4,0,-0.4854575002039211,-0.5112820152892367,0.038866897322405,1
12532,-0.7682908625568222,-0.5560767574604298,-0.4993647537302881,-0.0590632615673652,2,0,-0.2835205565685912,-0.5112820152892367,0.038866897322405,0
12534,0.1319402201764163,-0.195091321794025,-0.1693796712395598,-0.1126524950662885,0,0,0.4309835489138191,-0.5112820152892367,0.038866897322405,0
12535,-0.2191499020895466,-0.4101464749569896,-0.3003303708664716,-0.0574840110713263,0,0,-0.2360421950527188,-0.4132607683827144,-0.1218318691257967,0
12536,-0.507223848564183,1.3179752915311185,1.461647067575368,-0.1053879427845091,1,0,3.9625834995497606,-0.5112820152892367,0.038866897322405,2
12538,-0.7772931733841546,-0.5099935103540804,-0.4745818776765901,-0.0968599901058986,3,0,-0.2298591408695152,-0.5112820152892367,0.038866897322405,1
12539,-0.8403093491754813,1.4255028681126007,2.098841907915298,-0.0645379966203005,3,0,1.367742131921879,6.613623289760608,-7.166974738531194,2
12540,-0.8673162816574784,2.86944461077822,5.071545912673198,-0.0148442476782734,1,0,0.507609621110102,2.6753674322830245,0.3784334878052478,2
12541,-0.7772931733841546,-0.2949383571911158,-0.2386055820040791,-0.0985445239683401,3,0,-0.3193198157384124,-0.0793693398889894,0.2708057572205253,1
12544,-0.7142769975928278,-0.5330351339072551,-0.4979456225596154,-0.0941226225794309,3,0,-0.2804477660048173,-0.5112820152892367,0.038866897322405,1
12545,-0.3631868753268648,-0.3026188983755074,-0.2429519802585085,-0.0967547067394959,4,0,-0.1739225753627668,0.433524662520485,-1.5100755253427285,1
12546,-0.624253889319504,-0.1566886158720671,-0.1494426089393782,-0.1187589303176393,4,0,-0.0726864388618462,0.7103839207321655,-1.9639663161506624,1
12547,0.7350950456076861,-0.6252016281199542,-0.5794838560243958,-0.0129491470830266,4,0,-0.5382623889165794,-0.1014756722902168,-0.63298105280002,1
12548,0.4560234099603821,-0.6405627104887374,-0.6213160849578123,-0.1024400085252363,6,0,-0.5475771198938731,-0.5112820152892367,0.038866897322405,1
12550,-0.3271776320175353,-0.2411745689003746,-0.2466901794397925,-0.1242336653705745,2,0,0.2635860560057876,-0.5112820152892367,0.038866897322405,0
12551,2.175464777980868,-0.5944794633823878,-0.5714734292073584,-0.1024400085252363,4,0,-0.4396547196052285,-0.5112820152892367,0.038866897322405,1
12552,-0.6872700651108307,-0.5253545927228634,-0.4973918152734993,-0.1031769920900545,0,0,-0.2792486282238324,-0.5112820152892367,0.038866897322405,0
12553,-0.9663417007581346,0.7265736203329659,0.9664691831688498,-0.0897007211905217,4,0,-0.2295343743871651,0.4506646134550294,0.0187366783363795,1
12556,-0.5882446460101745,0.2580606080850788,-0.3560275607844391,-0.2267796642467065,0,0,-0.2963416948965329,-0.4297268610833957,-0.0948368974361927,0
12558,-0.975344011585467,-0.5867989221979962,-0.5210571873391414,-0.0209506829296242,4,0,-0.3304903551862782,-0.5112820152892367,0.038866897322405,1
12559,1.7523561690962457,-0.5176740515384719,-0.3945962824960998,-0.0025260938091693,0,0,-0.3380973854844013,0.8713898181933118,-2.227923875653716,0
12560,-0.9933486332401318,0.1198108667660301,0.2938554000570447,-0.0832784358399632,1,0,0.4072416915090504,1.949808131616858,-3.995912940795701,0
12561,1.6803376824775866,-0.5483962162760383,-0.5364401736526,-0.1221279980425225,3,0,-0.3637985483706009,-0.5112820152892367,0.038866897322405,1
12562,-0.9663417007581346,0.5652822554607425,1.0196050143885298,-0.0579051445369367,3,0,-0.1016722297897105,0.0106940441233747,0.1809082646151799,1
12564,1.3112429385569588,-0.5176740515384719,-0.4553222403603186,-0.0671700807803655,2,0,-0.1881569832182978,-0.5112820152892367,0.038866897322405,0
12565,1.5543053308949333,-0.6021600045667794,-0.5823913442765055,-0.1086517271429897,3,0,-0.4632948644303602,-0.5112820152892367,0.038866897322405,1
12566,-0.2641614562262086,-0.5330351339072551,-0.5073652911315017,-0.1051773760517039,2,0,-0.3008438148688915,-0.5112820152892367,0.038866897322405,0
12567,-0.8403093491754813,2.6927921635372134,3.6024929709235103,-0.0723289657340928,6,0,0.6972747299661661,2.3146807384767225,-0.2350624594583667,2
12569,-1.020355565722129,0.5345600907231761,0.904368596505164,-0.0679070643451837,3,0,-0.2444748221960836,0.3590444234116313,0.1413126131283101,1
12571,-0.6872700651108307,-0.4101464749569896,-0.3976125543222682,-0.1184430802184315,0,0,-0.3413628946201192,-0.4266994628738535,0.1775338931539795,0
12572,-0.9663417007581346,-0.2258134865315914,-0.2033794828407622,-0.1137053287303145,2,0,-0.1310801661608807,-0.3449227917258507,-0.2338670543218875,0
12573,1.0051643704276576,-0.4562297220633391,-0.575162181309525,-0.2189886951329142,1,0,-0.4476418337535746,-0.5112820152892367,0.038866897322405,0
12574,1.7973677232329075,-0.5944794633823878,-0.5643283262748777,-0.087279203763262,4,0,-0.4241837009130568,-0.5112820152892367,0.038866897322405,1
12576,-0.7232793084201602,0.0046027490001563,-0.0039050209727998,-0.1219174313097173,4,0,-0.3377644106184314,-0.0905723691357031,0.2481445074434228,1
12577,-0.7232793084201602,0.4500741376948686,-0.3312347953149177,-0.2321491159332391,4,0,-0.2695002804596647,0.4562670685824129,1.6250938548772156,1
12578,-0.8493116600028137,0.1889357374255545,0.5334264983813992,-0.0534832431480275,3,0,0.6666087695836949,1.0497109566334264,-2.5202685242205014,1
12579,-0.3361799428448677,-0.4562297220633391,-0.4634711189988848,-0.1340250184460162,3,0,-0.2058014391385048,-0.5112820152892367,0.038866897322405,1
12580,1.1762082761469732,-0.4946324279852971,-0.4667939627155817,-0.1054932261509117,3,0,-0.2129962658244144,-0.5112820152892367,0.038866897322405,1
12581,-0.6872700651108307,-0.5637572986448215,-0.5656831762426976,-0.1441322216206658,0,0,-0.4271173058415378,-0.5112820152892367,0.038866897322405,0
12582,1.104189789528314,-0.5176740515384719,-0.4808072649374851,-0.0943331893122362,3,0,-0.4314320605356175,-0.4336034075712244,0.1662153736338989,1
