Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,diversidade_produtos,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos
12364,-0.9752829148878495,-0.04791601257764325,-0.05957907474464768,-0.12335236309355013,0.004318951985541831,4,0,-0.29328795754029113,0.5936843608501269,-0.36389939721096937
12365,1.5821856882774825,-0.5096056677368879,-0.4886433405635596,-0.11963158452402986,-0.52304781677535,0,0,-0.2736679835932857,-0.510681624353513,0.03566901106452807
12367,-1.0022984283015677,-0.5942487711827493,-0.5707370984583242,-0.12149197380879,-0.6439027012830543,0,0,-0.452145099931997,-0.510681624353513,0.03566901106452807
12370,-0.5790553848199811,0.6061443322312866,1.012629515689719,-0.06412997086201905,0.806355912809398,1,0,0.5895548080009894,2.280318441286988,-3.0813897646015196
12371,-0.5070140157167323,-0.19411773671140403,0.09507378702706692,-0.022787986756238176,-0.07258870179208822,1,0,0.9953706420162081,-0.510681624353513,0.03566901106452807
12372,-0.3989519620618591,-0.29415049532924037,-0.06541010554864589,-0.02516515084232058,-0.391206124585127,2,0,-0.19168771206224092,-0.14319681731595624,0.004459488656150142
12373,1.7622891110356045,-0.5711642884247871,-0.4867528488186481,-0.01937727306751127,-0.6109422782354985,1,0,-0.2695579327959221,-0.510681624353513,0.03566901106452807
12374,-0.8131898344055396,-0.4249625642910263,-0.34250977918707304,-0.07622250121295997,-0.4021929322676456,0,0,0.044035789551258156,-0.510681624353513,0.03566901106452807
12375,-0.9482674014741311,-0.5557746332528123,-0.46117560756396264,-0.017310173862222198,-0.6109422782354985,4,0,-0.4123585468168534,-0.4992306807425287,0.016510690378197145
12377,1.798309795587229,-0.0863901505075803,0.10482118180389974,-0.06692055478915925,0.02629256735057899,0,0,0.20289818776239785,1.1697258812945572,-2.775783649137305
12378,0.1233479639366946,1.0139701942886192,1.2944771762680516,-0.08831503156390084,1.6523401043633286,1,0,3.602950849429998,-0.510681624353513,0.03566901106452807
12379,-0.30890025068279814,-0.3787935987751019,-0.267900627995948,-0.06609371510704365,-0.33627208617253407,0,0,-0.20226242076338607,-0.31697598468899024,-0.28841561370682506
12380,-0.849210518957164,0.09828571155611754,0.5301528143054929,-0.026508765325758448,0.08122660576317188,4,0,0.02724081855001089,0.5813730543584914,0.5463742196310866
12381,-1.0022984283015677,-0.04022118499165584,0.06937567034112108,-0.09151903533209889,0.004318951985541831,4,0,-0.09401005982174283,1.9937867869593373,-2.8125243641309297
12383,0.61863237652153,0.05211674604019308,0.14371406056622302,-0.09834046270955274,0.15813425954080193,2,0,-0.26838903855380747,0.7422675813033124,-0.8521275695400489
12384,-0.7861743209918214,-0.47882635739293816,-0.4380787301587391,-0.10164782143801517,-0.4791005860452756,2,0,-0.3872514973807846,-0.5102753005479621,0.03498919968533577
12386,1.996423560621163,-0.5942487711827493,-0.4493781654729546,0.13792897645498492,-0.6439027012830543,2,0,-0.3995343473979696,-0.08256408741380623,-0.680604978466362
12388,-0.9032415457846006,0.09828571155611754,0.7007563979863205,0.009975535647593143,-0.1275227402046811,3,0,-0.12361083487385487,1.1983291538774945,0.4015841074542392
12390,-0.3269105929586103,-0.43265739187701374,-0.3996064978972018,-0.10908937857705575,-0.41317973995016416,2,0,-0.08009615384021618,-0.510681624353513,0.03566901106452807
12391,-0.849210518957164,0.09828571155611754,-0.42085639871276753,-0.22980797216593588,0.2570155286834691,4,0,-0.12629480666480158,-0.510681624353513,0.03566901106452807
12393,-0.389946790923953,-0.1787280815394292,0.12149232128332424,-0.021857792113858108,-0.2373908170298669,2,0,-0.056241741369243294,0.05911605016773353,-0.32895709232048054
12394,-0.4709933311651079,-0.47882635739293816,-0.12128356489442006,0.16924552941511395,-0.4791005860452756,4,0,-0.0428849522477173,0.8867767585199108,2.37372574721057
12395,-0.8672208612329763,0.43685812533956353,0.6533587238805204,-0.08490431787517394,0.23504191331843197,4,0,-0.2582802582454836,0.5426167691355491,0.08139662648762826
12397,-0.7231381230264786,0.2829615736198154,0.4272104620269469,-0.09286264981553675,0.443791259286285,2,0,0.5533457159805669,-0.49324663924259515,0.0064989227937272106
12398,-0.6330864116474176,-0.02483152981968102,0.05044657780575371,-0.10082098175589957,0.16912106722332051,1,0,0.8983482152651447,-0.510681624353513,0.03566901106452807
12399,0.03329625255763362,-0.2479815298133159,-0.14392595067810474,-0.0832506385109427,-0.24837762471238548,1,0,-0.3391318425530836,0.23956999049794395,-0.3172828769087131
12401,1.6902477419323558,-0.6404177366986737,-0.6101908392216955,-0.09844381766981716,-0.7098235473781658,2,0,-0.5379200730943672,-0.510681624353513,0.03566901106452807
12402,1.8703511646904778,-0.5942487711827493,-0.5491245713489776,-0.07529230657057989,-0.6439027012830543,3,0,-0.4051580741923162,-0.510681624353513,0.03566901106452807
12403,-0.5970657270957933,-0.6404177366986737,-0.454309883068376,0.7345971620616673,-0.7098235473781658,4,0,-0.19902483599206133,-0.510681624353513,0.03566901106452807
12405,0.2944462155569105,-0.2633711849852907,0.02855845471313346,-0.006354548074190281,-0.1714699709347554,3,0,0.8507620261099915,-0.510681624353513,0.03566901106452807
12406,-0.8402053478192579,0.13675984948605457,1.0076059327665396,0.058759076892414594,0.2570155286834691,3,0,1.1842542808341776,0.12761613563942267,1.103590886741299
12407,-0.5970657270957933,-0.11716946085152993,0.08499761107720588,-0.06113267701434994,-0.13850954788719969,2,0,-0.21470820118302414,0.9377726762868006,0.4757665377467863
12408,-0.750153636440197,0.10598053914210494,0.6223759333398732,-0.009455196882123854,0.1251738364932462,4,0,0.07736556849177105,-0.07193024185840646,-0.1257367506660868
12410,1.7352735976218863,-0.47882635739293816,-0.3858315337507747,-0.056998478603771864,-0.4791005860452756,4,0,-0.0501484947054621,-0.510681624353513,0.03566901106452807
12412,-0.3719364486481408,-0.22489704705535365,-0.09111305725184204,-0.07384533712687756,-0.2923248554424598,0,0,-0.21031433613622624,-0.048901530873782365,-0.4969323040154727
12413,-0.4439778177513896,-0.39418325394707665,-0.3119669752162133,-0.08046005458380251,-0.44614016299771986,3,0,-0.370364549539443,0.4101074490496266,-0.7339083706984921
12414,0.9158030240724313,-0.5557746332528123,-0.429791510591531,0.027339168972021106,-0.5889686628704613,2,0,-0.4557505920636995,-0.2583831672502008,0.07302773640287347
12417,-1.011303599439474,0.7369564011930725,0.916127406388723,-0.09523981390161916,0.9711580280471768,3,0,-0.18687075355100857,0.40656026443199916,0.2172772366734109
12418,-0.02973994540770907,-0.4095729091190515,-0.32043792543893707,-0.07425875696793537,-0.3802193169026084,4,0,0.09202142098339293,-0.510681624353513,0.03566901106452807
12420,-0.4709933311651079,-0.44804704704898857,-0.3534079080695043,-0.06350984110043234,-0.4351533553152013,4,0,0.02034255554292689,-0.510681624353513,0.03566901106452807
12421,-0.9032415457846006,-0.3557091160171396,-0.33472056639665754,-0.11632422579556739,-0.41317973995016416,6,0,-0.4428317878950043,-0.3821092758990594,0.06996858519650775
12422,-0.18282785475211275,-0.3787935987751019,-0.3131950695978182,-0.09151903533209889,-0.33627208617253407,4,0,-0.3712545349635951,-0.11682120388126892,-0.24490768543851255
12423,-1.0383191128531921,0.2290977805179035,0.1464941954852106,-0.13306772935840863,0.30096275941354345,0,0,-0.396024773970937,-0.09328553075337782,-0.02138732255857687
12424,0.42051861148759584,-0.4403522194630011,0.20772968896169297,0.32923900790448596,-0.42416654763268274,3,0,1.2402918276391526,-0.510681624353513,0.03566901106452807
12425,-0.3359157640965164,-0.39418325394707665,-0.2679199680649496,-0.05431124963689609,-0.35824570153757124,3,0,0.20619884236693034,-0.510681624353513,0.03566901106452807
12426,0.708684087900591,-0.44804704704898857,-0.39675867273670845,-0.09544652382214806,-0.4351533553152013,6,0,-0.07390479854700094,-0.510681624353513,0.03566901106452807
12427,-0.849210518957164,-0.45574187463497595,-0.30534300158314726,-0.019170563146982372,-0.4791005860452756,0,0,-0.3655642344564182,-0.3767942900407837,-0.10579355684196087
12429,-0.9572725726120372,0.05211674604019308,0.9945997363629283,0.09514002290550172,0.13616064417576476,0,0,0.27967519805381363,1.1890456064528685,-0.035105533612846886
12430,-0.6510967539232299,-0.5942487711827493,-0.5390677354681183,-0.05379447483557383,-0.6439027012830543,3,0,-0.38329386534700616,-0.510681624353513,0.03566901106452807
12431,-0.7231381230264786,1.121697780492443,2.442228076222873,0.005634627316486171,1.0260920664597697,3,0,0.22785938820917404,0.7836182040124391,0.09670415414507076
12434,-0.2818847372690798,-0.28645566774325293,-0.25392742814225405,-0.11084641290155142,-0.24837762471238548,4,0,-0.18707310259921636,0.35235013863693615,1.4795883804691623
12435,-0.3269105929586103,-0.39418325394707665,3.142067813116672,1.9705157769039865,-0.41317973995016416,3,0,3.5044830723345943,-0.037536022053193924,-0.755940439487771
12436,-0.14680717020048836,-0.5557746332528123,-0.43627043370708457,0.01814057750848489,-0.5889686628704613,3,0,-0.15980591137578642,-0.510681624353513,0.03566901106452807
12437,-1.029313941715286,0.74465122877906,1.5066328981989296,-0.027645669888667415,0.5316857207464336,2,0,-0.1432700522726339,1.4497054770714761,0.23421401082318147
12438,-0.9122467169225067,0.0675064012121679,0.5490287216511057,-0.011832360968206258,0.15813425954080193,4,0,0.6857660866194101,2.9124486833030496,5.7628326766225175
12441,2.25757352362044,-0.5942487711827493,-0.5684888154368822,-0.11663429067636075,-0.6439027012830543,2,0,-0.44725718785840596,-0.510681624353513,0.03566901106452807
12442,-1.011303599439474,-0.5865539435967619,-0.5740442502576069,-0.142059610901416,-0.6329158936005357,1,0,-0.4593350609176662,-0.510681624353513,0.03566901106452807
12444,-0.849210518957164,0.652313297747211,1.3316294488202263,-0.03198657821977442,0.7514218743968052,1,0,0.24813187213890667,2.599282982777256,-1.364235661589123
12445,-0.8402053478192579,-0.6481125642846612,-0.6062744752488608,-0.010798811365561722,-0.7208103550606844,3,0,-0.5294056456113377,-0.510681624353513,0.03566901106452807
12446,-0.5250243579925444,-0.23259187464134107,-0.15907889474089956,-0.09575658870294143,-0.1275227402046811,3,0,0.4428263449230719,-0.510681624353513,0.03566901106452807
12447,1.14993747365799,-0.47882635739293816,-0.4350713494289821,-0.09906394743140387,-0.4791005860452756,6,0,-0.1571990249365379,-0.510681624353513,0.03566901106452807
12448,-0.6420915827853237,-0.5096056677368879,-0.46700180335071045,-0.09761697798770157,-0.52304781677535,2,0,-0.22661788802039734,-0.510681624353513,0.03566901106452807
12449,-0.8402053478192579,0.7677357115370221,1.095114909981767,-0.0787030202593068,0.5316857207464336,3,0,0.3343068131602019,0.7068398220617458,1.010944955964271
12450,0.36648758466015924,-0.6096384263547241,-0.5480221874158834,-0.021754437153593674,-0.67686312433061,6,0,-0.5067635754898003,-0.48896177002042013,-0.0006699972050287004
12452,-0.8942363746466945,-0.5173004953228753,-0.4751633124694079,-0.0973069131069082,-0.5340346244578685,2,0,-0.2443615344294759,-0.510681624353513,0.03566901106452807
12453,0.1683738196262251,-0.3403194608451648,-0.3018182740075961,-0.10753905417308894,-0.2813380477599412,3,0,0.13250174226382033,-0.510681624353513,0.03566901106452807
12454,-0.5340295291304505,-0.5557746332528123,1.0622609677652097,2.1536607664925955,-0.5889686628704613,4,0,3.098097857880695,-0.510681624353513,0.03566901106452807
12455,-0.3809416197860469,-0.01713670223369361,0.48762883758810943,0.0070815967601885075,0.16912106722332051,2,0,-0.11885046401852825,3.069898524642916,-1.8360618393693235
12456,-0.6420915827853237,0.26757191844784056,0.6042397836335733,-0.058755512928267535,0.38885722087369207,2,0,0.2935996156742082,0.32818600502250284,-0.04012995771542322
12457,-0.4439778177513896,-0.21720221946936627,0.34420772088910456,0.08046361854794956,-0.182456778617274,2,0,0.1051574656886922,1.6838653288926546,-2.1610487592439687
12458,-0.3989519620618591,-0.39418325394707665,-0.26298825046952823,-0.05141731074949142,-0.3802193169026084,0,0,-0.1969225082184737,-0.2759003418005558,0.4284763861687849
12461,0.3484772423843471,-0.4095729091190515,-0.3405999473731599,-0.08686806212019851,-0.3802193169026084,4,0,0.048187886904093404,-0.510681624353513,0.03566901106452807
12462,-0.8762260323708824,-0.20950739188337886,-0.19037112638557335,-0.11591080595450957,-0.20443039398231116,2,0,-0.11798535613969695,0.41510869733068617,-1.5132503159080943
12463,-0.5610450425441689,-0.06330566774961807,-0.06311830737195007,-0.12035506924588103,-0.05061508642705106,1,0,-0.29521158745312365,-0.36807903890664595,0.07628465091954977
12464,-0.9482674014741311,-0.5019108401509004,-0.1809621828162694,0.1721394683025186,-0.6988367396956472,3,0,-0.40956245087798204,0.13789729667568473,0.09709923932973119
12465,-0.8852312035087885,-0.32492980567318996,-0.3138574669611248,-0.12076848908693884,-0.25936443239490403,3,0,-0.25221898448325913,0.005312670168554627,-0.827629639475334
12468,0.6456478899352484,-0.39418325394707665,-0.32577578448339317,-0.08872845140495865,-0.3692325092200898,6,0,-0.2651745793879921,0.5544777626346996,1.81776364110014
12472,-0.750153636440197,1.8834857115051966,2.2902441439733865,-0.08852174148442975,1.64135329668081,2,0,0.30045971142111705,1.8722886181442635,-0.5875502779898969
12473,-0.5610450425441689,0.5676701943013495,0.6115841748369509,-0.11074305794128698,0.7624086820793238,0,0,0.29892200882100717,2.718795017719307,3.03855037554349
12474,-0.8852312035087885,2.46829260804024,2.617903592999384,-0.10660885953070888,2.0149047578864416,1,0,0.1771154735390956,1.7830423469187304,0.5800496033148989
12475,-0.5610450425441689,-0.4018780815330641,-0.32005112405890407,-0.07973656986195134,-0.3692325092200898,0,0,0.0928623520928279,-0.510681624353513,0.03566901106452807
12476,-0.9032415457846006,1.0524443322185564,2.208198736251126,-0.005320998471545782,1.1799073740150297,3,0,0.07814605767771536,2.48360154104721,0.9277257429787105
12477,-0.8402053478192579,1.6372512287535994,5.748069585830596,0.1780307010375924,1.3447094892528084,4,0,2.168456925711394,4.247843417406054,-0.27921961977738685
12478,-1.011303599439474,-0.4018780815330641,-0.3797104019117517,-0.11622087083530294,-0.3692325092200898,1,0,-0.03684075989865323,-0.510681624353513,0.03566901106452807
12479,-0.939262230336225,-0.4403522194630011,-0.41490449247750893,-0.11446383651080726,-0.42416654763268274,0,0,-0.1133549792183705,-0.510681624353513,0.03566901106452807
12480,-0.7861743209918214,0.483027090855488,0.7515095740639071,-0.07859966529904237,0.6525406052541379,4,0,0.1475517812129899,0.5656222402012122,0.40891635875838556
12481,-0.8402053478192579,0.9370219184287452,1.7836358714923486,-0.02919599429263422,0.8832635665870281,0,0,0.1431169958577418,1.1103594566932433,0.011520256844580187
12483,-0.8852312035087885,-0.14794877119547958,0.2802646177523908,0.012972829495262284,-0.25936443239490403,1,0,-0.32380099267987056,-0.020939396295059143,0.05492224048236969
12484,-0.7231381230264786,1.9604339873650707,1.2679329315632835,-0.1579762747821416,2.0478651809339974,4,0,0.4282361901743746,0.5877617737623111,-0.3102931799099259
12488,-0.9572725726120372,-0.2556763573993033,-0.04190225167713717,-0.03922142543828607,-0.25936443239490403,2,0,-0.17465184933693692,0.4193973600586244,-0.19973112923945469
12489,1.9874183894832569,-0.5634694608387997,-0.4991643381004586,-0.05679176868324293,-0.5999554705529799,4,0,-0.2965413097699177,-0.510681624353513,0.03566901106452807
12490,-0.9932932571636616,1.1370874356644178,1.7060870298129724,-0.06371655102096124,0.6745142206191751,2,0,0.027807133094021077,1.2926518582173558,0.3123515066692295
12491,-0.6961226096127604,-0.47882635739293816,-0.43849937665952504,-0.10195788631880853,-0.4900873937277942,1,0,-0.16465177689390564,-0.510681624353513,0.03566901106452807
12492,-0.4709933311651079,-0.53269015049485,-0.5338410818204217,-0.1470206489941097,-0.5560082398229057,4,0,-0.49134825708996993,-0.4721547398817172,0.10012749001886091
12493,0.44753412490131417,-0.5173004953228753,-0.4600925636998701,-0.08118353930565367,-0.5560082398229057,3,0,-0.4111812432636444,-0.4617011365207218,-0.046279160645390775
12494,-0.9032415457846006,-0.12486428843751735,-0.11953328864977056,-0.11963158452402986,-0.07258870179208822,4,0,-0.4208379355036563,0.059897496514940626,0.057935040912881416
12497,-0.30890025068279814,-0.5711642884247871,-0.18287201463018257,0.4803439598111149,-0.6109422782354985,0,0,0.3910985700539514,-0.510681624353513,0.03566901106452807
12498,-0.849210518957164,-0.5096056677368879,-0.47461695552011113,-0.10536860000753548,-0.5340346244578685,3,0,-0.42696972484328655,-0.24176914213426656,-0.4142425198918896
12500,-0.8312001766813518,-0.2710660125712781,1.319232464590167,0.5294375659367296,-0.391206124585127,4,0,-0.001117706037315325,2.416482242938254,0.837965626220886
12501,1.9874183894832569,0.4676374356835132,0.33558205011436754,-0.13596166824581332,0.8722767589045095,4,0,1.5182510942240244,-0.510681624353513,0.03566901106452807
12502,-0.18282785475211275,0.4214684701675887,0.8048108042324614,-0.059375642689854236,0.3558967978261363,3,0,0.01906434025658568,0.44719227327680133,0.5549645634226997
12504,-0.8762260323708824,-0.6096384263547241,-0.43673459536312426,0.2755977835272352,-0.6988367396956472,2,0,-0.1608150287071084,-0.510681624353513,0.03566901106452807
12506,1.0508805911410228,-0.494216012564913,-0.608160131976522,-0.24438102156322364,-0.5010742014103128,3,0,-0.5335051847698334,-0.510681624353513,0.03566901106452807
12507,0.1683738196262251,-0.5249953229088626,-0.13466205762631323,0.2952352259774811,-0.5560082398229057,0,0,-0.057427804621508906,0.702712074605281,2.0657711924364177
12508,-0.8041846632676335,-0.14025394360949217,-0.4511332767348546,-0.21781879677525942,-0.1275227402046811,3,0,-0.1921186892558264,-0.510681624353513,0.03566901106452807
12509,1.5191494903121399,-0.625028081526699,-0.5670624853480103,-0.004390803829165677,-0.6878499320131286,0,0,-0.44415625439236445,-0.510681624353513,0.03566901106452807
12510,0.24041518872947387,-0.43265739187701374,-0.24985150860015579,-0.005837773272868013,-0.44614016299771986,1,0,-0.18264244681638067,0.8912463203809727,-2.30986565025263
12512,-0.4439778177513896,-0.4095729091190515,-0.576959765659606,-0.23549249498048075,-0.41317973995016416,1,0,-0.46567357915503255,-0.510681624353513,0.03566901106452807
12513,-0.02973994540770907,-0.4095729091190515,-0.3737633306937436,-0.10774576409361784,-0.3802193169026084,4,0,-0.02391144409109012,-0.510681624353513,0.03566901106452807
12514,1.366061580967736,-0.27876084015726554,-0.15164747322701458,-0.07126146312026625,-0.19344358629979258,3,0,0.45898273386309185,-0.510681624353513,0.03566901106452807
12515,2.1405062988276606,-0.5557746332528123,-0.5089455779980444,-0.08542109267649621,-0.5889686628704613,1,0,-0.31780635519975536,-0.510681624353513,0.03566901106452807
12516,-0.3449209352344225,-0.4865211849789256,-0.07023545276455821,0.2333256047790743,-0.5450214321403871,4,0,0.012605989336124857,-0.03912437874762025,0.8246210171345313
12517,-0.7861743209918214,1.4910495046198387,0.47939963822790627,-0.1919800567091464,1.7841817965535516,3,0,-0.000344349749174108,0.4061195988528245,-0.6580970417116465
12518,-1.0383191128531921,0.24448743568987832,0.2463759818442452,-0.11756448531874081,0.15813425954080193,4,0,-0.22375031293722397,-0.09106738469817877,0.029909154651734417
12519,-0.4709933311651079,-0.5403849780808374,-0.5050098739562081,-0.10309479088171751,-0.5779818551879429,4,0,-0.3092498811612542,-0.510681624353513,0.03566901106452807
12520,-0.3269105929586103,0.4599426080975258,0.4907232486283739,-0.11250009226578266,0.5646461437939894,4,0,0.005810214808003333,1.356615714839352,-1.1212216338381853
12521,0.24041518872947387,-0.38648842636108927,-0.37986028744651457,-0.12500604245778138,-0.34725889385505265,2,0,-0.037166620703559354,-0.510681624353513,0.03566901106452807
12522,-0.6871174384748543,-0.5942487711827493,-0.5679231184185839,-0.11549738611345178,-0.6439027012830543,0,0,-0.44602732611085727,-0.510681624353513,0.03566901106452807
12523,-0.8672208612329763,0.11367536672809235,0.17814421840641498,-0.10526524504727101,0.15813425954080193,2,0,-0.41223941490968347,-0.013778881082582337,0.1959376337608574
12524,-0.9572725726120372,0.3752995046516643,1.264064917762953,0.022378130879327433,0.4767516823338407,3,0,-0.018251677392053443,1.6003629687766683,0.20895249018470757
12526,-1.0383191128531921,-0.14794877119547958,-0.07671437588011175,-0.0992706573519328,-0.061601894109569635,0,0,-0.19987978261998685,0.17391094713017133,-0.715893369149894
12527,-0.30890025068279814,-0.5403849780808374,-0.4837986532786457,-0.07642921113348887,-0.5669950475054243,1,0,-0.49488892744865354,-0.27842708130785804,-0.12108931287378968
12528,-0.9572725726120372,-0.0094418746477062,0.15189490975392209,-0.07973656986195134,-0.21541720166482972,0,0,-0.3224875383756102,-0.028751873822275818,-0.08232152394948182
12530,-0.5070140157167323,-0.19411773671140403,0.08169045927792334,-0.027335605007874082,-0.20443039398231116,1,0,-0.21650569142944132,-0.3544309299692117,0.16714453180033606
12531,-0.9122467169225067,-0.5403849780808374,-0.5831534227573852,-0.20128200313294706,-0.5669950475054243,4,0,-0.4791389885448605,-0.510681624353513,0.03566901106452807
12532,-0.7681639787160092,-0.5557746332528123,-0.4919601623973431,-0.06123603197461437,-0.5889686628704613,2,0,-0.2808789678566908,-0.510681624353513,0.03566901106452807
12534,0.1323531350746007,-0.19411773671140403,-0.16929528619102252,-0.11384370674922054,-0.07258870179208822,0,0,0.4206152519951199,-0.510681624353513,0.03566901106452807
12535,-0.21884853930373713,-0.4095729091190515,-0.29734104803371353,-0.0596857075706476,-0.44614016299771986,0,0,-0.23426510529682193,-0.4126098331045984,-0.1284127354587259
12536,-0.5070140157167323,1.3217632977281157,1.4255496589095014,-0.10671221449097334,2.0918124116640717,1,0,3.8879108675009166,-0.510681624353513,0.03566901106452807
12538,-0.7771691498539153,-0.5096056677368879,-0.4677270559382724,-0.09834046270955274,-0.52304781677535,3,0,-0.22819463385058797,-0.510681624353513,0.03566901106452807
12539,-0.8402053478192579,1.4294908839319393,2.04860932186674,-0.06661048990836592,0.9711580280471768,3,0,1.3403170792268235,6.617897615323945,-7.321867744900226
12540,-0.8672208612329763,2.8761184700975724,4.955368507625362,-0.017826948663544465,2.2785881422668877,1,0,0.49584609576941535,2.677611008812135,0.3823840510043687
12541,-0.7771691498539153,-0.29415049532924037,-0.23698552769680642,-0.09999414207378393,-0.25936443239490403,3,0,-0.31602638435145125,-0.07854623456390622,0.2724905751613677
12544,-0.7141329518885725,-0.53269015049485,-0.4905725124464745,-0.09565323374267697,-0.5560082398229057,3,0,-0.2778621275015928,-0.510681624353513,0.03566901106452807
12545,-0.36293127751023474,-0.30184532291522775,-0.24123550785991954,-0.09823710774928826,-0.30331166312497837,4,0,-0.17327657658504836,0.43461223999713666,-1.545881262109329
12546,-0.6240812405095115,-0.15564359878146697,-0.14980049663735673,-0.11983829444455876,-0.11653593252216253,4,0,-0.07388377526926508,0.711614259799627,-2.0093272196151224
12547,0.7356996013143093,-0.625028081526699,-0.5703019469057872,-0.01596655937878433,-0.6878499320131286,4,0,-0.5309823914415284,-0.10066396602471711,-0.6503224715750645
12548,0.4565392960392202,-0.6404177366986737,-0.6112061928442822,-0.10381827560356867,-0.7098235473781658,6,0,-0.5401275172566341,-0.510681624353513,0.03566901106452807
12550,-0.3269105929586103,-0.24028670222732848,-0.24489078090123184,-0.12521275237831028,-0.13850954788719969,2,0,0.25626577829491676,-0.510681624353513,0.03566901106452807
12551,2.176526983379285,-0.5942487711827493,-0.5624692189601178,-0.10381827560356867,-0.6439027012830543,4,0,-0.43417019746782376,-0.510681624353513,0.03566901106452807
12552,-0.6871174384748543,-0.5249953229088626,-0.4900309905144283,-0.10454176032541984,-0.5450214321403871,0,0,-0.2766848239483838,-0.510681624353513,0.03566901106452807
12553,-0.9662777437499434,0.7292615736070851,0.9413565264013789,-0.09131232541156996,0.2789891440485063,4,0,-0.22787578080492724,0.45176102909254884,0.015115017016370283
12556,-0.5880605559578872,0.2598770908618531,-0.3518026823423671,-0.22588048367588667,0.3449099901436178,0,0,-0.293466655401046,-0.4290844164933049,-0.10084947408419787
12558,-0.9752829148878495,-0.5865539435967619,-0.5131713830749055,-0.023821536358882713,-0.6329158936005357,4,0,-0.3269935275703328,-0.510681624353513,0.03566901106452807
12559,1.7532839398976985,-0.5173004953228753,-0.38951581689558956,-0.005734418312603582,-0.5340346244578685,0,0,-0.33446204698600235,0.8727031794367333,-2.2788415309476684
12560,-0.9932932571636616,0.12137019431407976,0.28366363487943125,-0.08500767283543838,0.23504191331843197,1,0,0.39730569280546846,1.9516775758136815,-4.084049747875821
12561,1.6812425707944496,-0.5480798056668249,-0.5282131217409408,-0.12314565317302124,-0.5779818551879429,3,0,-0.35969523608848636,-0.510681624353513,0.03566901106452807
12562,-0.9662777437499434,0.5676701943013495,0.9933136217743183,-0.0600991274117054,0.3229363747785806,3,0,-0.10234178501016283,0.011563590344306532,0.18070058871177705
12564,1.3120305541402997,-0.5173004953228753,-0.4488946637479133,-0.06919436391497721,-0.5340346244578685,2,0,-0.1872518004599713,-0.510681624353513,0.03566901106452807
12565,1.5551701748637643,-0.6019435987687367,-0.57314493704903,-0.10991621825917135,-0.6548895089655729,3,0,-0.4573798960882298,-0.510681624353513,0.03566901106452807
